,Date,County,Place of Fatality,Deaths by County of Residence,New Positives,Patients Currently Hospitalized,Patients Newly Admitted
472,4/3/2020,Otsego,2,0,5.0,10.0,0.0
473,4/3/2020,Putnam,9,0,31.0,18.0,2.0
474,4/3/2020,Queens,0,0,1947.0,2325.0,132.0
475,4/3/2020,Rensselaer,0,0,2.0,9.0,3.0
476,4/3/2020,Richmond,0,0,319.0,450.0,57.0
477,4/3/2020,Rockland,50,0,583.0,246.0,38.0
478,4/3/2020,Saratoga,0,0,0.0,15.0,3.0
479,4/3/2020,Schenectady,4,0,7.0,29.0,6.0
480,4/3/2020,Schoharie,0,0,1.0,0.0,0.0
481,4/3/2020,Schuyler,0,0,1.0,0.0,0.0
482,4/3/2020,Seneca,0,0,0.0,~,~
484,4/3/2020,Steuben,1,0,9.0,7.0,1.0
485,4/3/2020,Suffolk,175,0,1216.0,1416.0,168.0
486,4/3/2020,Sullivan,4,0,25.0,19.0,1.0
487,4/3/2020,Tioga,0,0,0.0,~,~
488,4/3/2020,Tompkins,0,0,1.0,2.0,0.0
489,4/3/2020,Ulster,1,0,27.0,15.0,0.0
490,4/3/2020,Warren,1,0,1.0,5.0,0.0
491,4/3/2020,Washington,0,0,1.0,~,~
492,4/3/2020,Wayne,0,0,0.0,1.0,1.0
493,4/3/2020,Westchester,197,0,730.0,896.0,82.0
494,4/3/2020,Wyoming,0,0,3.0,1.0,1.0
495,4/3/2020,Yates,0,0,0.0,0.0,0.0
496,4/4/2020,Albany,9,6,12.0,87.0,5.0
497,4/4/2020,Allegany,0,1,0.0,5.0,0.0
498,4/4/2020,Bronx,624,664,1053.0,1925.0,89.0
499,4/4/2020,Broome,5,4,6.0,14.0,0.0
500,4/4/2020,Cattaraugus,0,0,1.0,2.0,0.0
501,4/4/2020,Cayuga,0,0,1.0,0.0,0.0
502,4/4/2020,Chautauqua,0,0,1.0,1.0,0.0
503,4/4/2020,Chemung,0,0,2.0,2.0,0.0
504,4/4/2020,Chenango,0,0,4.0,0.0,0.0
505,4/4/2020,Clinton,0,0,2.0,8.0,1.0
506,4/4/2020,Columbia,3,4,2.0,8.0,1.0
507,4/4/2020,Cortland,0,0,0.0,0.0,0.0
508,4/4/2020,Delaware,0,1,1.0,2.0,0.0
509,4/4/2020,Dutchess,11,12,139.0,81.0,11.0
510,4/4/2020,Erie,27,26,110.0,188.0,28.0
511,4/4/2020,Essex,0,0,0.0,0.0,0.0
512,4/4/2020,Franklin,0,0,0.0,0.0,0.0
513,4/4/2020,Fulton,0,1,0.0,2.0,0.0
514,4/4/2020,Genesee,0,1,2.0,0.0,0.0
515,4/4/2020,Greene,0,0,0.0,~,~
516,4/4/2020,Hamilton,0,0,0.0,~,~
517,4/4/2020,Herkimer,1,3,4.0,0.0,0.0
518,4/4/2020,Jefferson,0,0,6.0,0.0,0.0
519,4/4/2020,Kings,896,973,1054.0,2360.0,130.0
520,4/4/2020,Lewis,0,2,1.0,1.0,0.0
521,4/4/2020,Livingston,0,0,1.0,1.0,0.0
522,4/4/2020,Madison,1,2,5.0,3.0,1.0
523,4/4/2020,New York,0,0,598.0,3619.0,410.0
524,4/4/2020,Monroe,17,16,36.0,105.0,18.0
525,4/4/2020,Montgomery,1,1,2.0,5.0,0.0
526,4/4/2020,Nassau,465,381,1052.0,2198.0,132.0
527,4/4/2020,Niagara,0,0,15.0,9.0,1.0
528,4/4/2020,Oneida,2,1,7.0,12.0,0.0
529,4/4/2020,Onondaga,5,4,6.0,42.0,5.0
530,4/4/2020,Ontario,0,0,1.0,1.0,0.0
531,4/4/2020,Orange,41,37,361.0,186.0,7.0
532,4/4/2020,Orleans,0,0,1.0,0.0,0.0
533,4/4/2020,Oswego,0,0,2.0,0.0,0.0
534,4/4/2020,Otsego,2,2,3.0,12.0,0.0
535,4/4/2020,Putnam,11,14,31.0,18.0,2.0
536,4/4/2020,Queens,813,949,1322.0,2389.0,171.0
537,4/4/2020,Rensselaer,0,1,2.0,11.0,3.0
538,4/4/2020,Richmond,150,153,218.0,433.0,41.0
539,4/4/2020,Rockland,63,71,454.0,237.0,20.0
540,4/4/2020,Saratoga,0,3,7.0,18.0,3.0
541,4/4/2020,Schenectady,6,4,11.0,27.0,2.0
542,4/4/2020,Schoharie,0,0,1.0,0.0,0.0
543,4/4/2020,Schuyler,0,0,0.0,0.0,0.0
544,4/4/2020,Seneca,0,0,3.0,~,~
546,4/4/2020,Steuben,1,1,8.0,5.0,1.0
547,4/4/2020,Suffolk,203,199,1035.0,1434.0,99.0
548,4/4/2020,Sullivan,5,4,41.0,20.0,0.0
549,4/4/2020,Tioga,0,0,0.0,~,~
550,4/4/2020,Tompkins,0,0,3.0,2.0,0.0
551,4/4/2020,Ulster,1,3,42.0,15.0,0.0
552,4/4/2020,Warren,1,0,5.0,8.0,0.0
553,4/4/2020,Washington,0,1,2.0,~,~
554,4/4/2020,Wayne,0,0,2.0,1.0,0.0
555,4/4/2020,Westchester,230,211,642.0,979.0,70.0
556,4/4/2020,Wyoming,0,0,4.0,2.0,1.0
557,4/4/2020,Yates,0,0,0.0,0.0,0.0
558,4/5/2020,Albany,9,6,14.0,98.0,10.0
559,4/5/2020,Allegany,0,1,1.0,3.0,0.0
560,4/5/2020,Bronx,709,751,959.0,1785.0,90.0
561,4/5/2020,Broome,5,4,5.0,13.0,0.0
562,4/5/2020,Cattaraugus,0,0,2.0,3.0,0.0
563,4/5/2020,Cayuga,1,1,3.0,1.0,0.0
564,4/5/2020,Chautauqua,0,0,4.0,3.0,0.0
565,4/5/2020,Chemung,0,0,9.0,2.0,0.0
566,4/5/2020,Chenango,0,0,3.0,0.0,0.0
567,4/5/2020,Clinton,0,0,3.0,10.0,0.0
568,4/5/2020,Columbia,3,4,8.0,5.0,2.0
569,4/5/2020,Cortland,0,0,3.0,0.0,0.0
570,4/5/2020,Delaware,0,1,2.0,2.0,0.0
571,4/5/2020,Dutchess,12,14,112.0,79.0,4.0
572,4/5/2020,Erie,30,29,105.0,211.0,26.0
573,4/5/2020,Essex,0,0,0.0,0.0,0.0
574,4/5/2020,Franklin,0,0,0.0,0.0,0.0
575,4/5/2020,Fulton,0,1,2.0,1.0,0.0
576,4/5/2020,Genesee,0,1,1.0,0.0,0.0
577,4/5/2020,Greene,0,0,0.0,~,~
578,4/5/2020,Hamilton,0,0,0.0,~,~
579,4/5/2020,Herkimer,1,3,3.0,0.0,0.0
580,4/5/2020,Jefferson,0,0,7.0,0.0,0.0
581,4/5/2020,Kings,"1,022","1,109",1144.0,2408.0,134.0
582,4/5/2020,Lewis,0,2,3.0,1.0,0.0
583,4/5/2020,Livingston,0,0,3.0,1.0,0.0
584,4/5/2020,Madison,1,2,3.0,3.0,1.0
585,4/5/2020,New York,634,436,542.0,3761.0,301.0
586,4/5/2020,Monroe,23,22,26.0,113.0,12.0
587,4/5/2020,Montgomery,1,1,0.0,8.0,0.0
588,4/5/2020,Nassau,535,433,1218.0,2281.0,112.0
589,4/5/2020,Niagara,0,0,4.0,12.0,2.0
590,4/5/2020,Oneida,2,1,13.0,13.0,3.0
591,4/5/2020,Onondaga,6,5,3.0,43.0,4.0
592,4/5/2020,Ontario,0,0,0.0,3.0,1.0
593,4/5/2020,Orange,47,44,295.0,185.0,11.0
594,4/5/2020,Orleans,0,0,2.0,0.0,0.0
595,4/5/2020,Oswego,0,0,1.0,0.0,0.0
596,4/5/2020,Otsego,2,2,5.0,14.0,0.0
597,4/5/2020,Putnam,12,15,31.0,23.0,3.0
598,4/5/2020,Queens,948,"1,106",1697.0,2439.0,147.0
599,4/5/2020,Rensselaer,0,1,2.0,13.0,2.0
600,4/5/2020,Richmond,172,173,288.0,450.0,42.0
601,4/5/2020,Rockland,76,85,377.0,233.0,29.0
602,4/5/2020,Saratoga,0,3,5.0,17.0,0.0
603,4/5/2020,Schenectady,7,5,10.0,27.0,2.0
604,4/5/2020,Schoharie,0,0,0.0,0.0,0.0
605,4/5/2020,Schuyler,0,0,0.0,0.0,0.0
606,4/5/2020,Seneca,0,0,0.0,~,~
608,4/5/2020,Steuben,1,1,12.0,6.0,2.0
609,4/5/2020,Suffolk,237,236,1082.0,1477.0,111.0
610,4/5/2020,Sullivan,7,5,19.0,20.0,0.0
611,4/5/2020,Tioga,0,0,1.0,~,~
612,4/5/2020,Tompkins,0,0,6.0,2.0,1.0
613,4/5/2020,Ulster,1,3,40.0,15.0,0.0
614,4/5/2020,Warren,1,0,1.0,9.0,0.0
615,4/5/2020,Washington,0,1,1.0,~,~
616,4/5/2020,Wayne,0,0,2.0,1.0,0.0
617,4/5/2020,Westchester,253,233,571.0,1039.0,73.0
618,4/5/2020,Wyoming,0,1,1.0,2.0,0.0
619,4/5/2020,Yates,0,0,0.0,0.0,0.0
620,4/6/2020,Albany,9,6,14.0,111.0,6.0
621,4/6/2020,Allegany,0,1,0.0,1.0,0.0
622,4/6/2020,Bronx,816,866,1021.0,1913.0,50.0
623,4/6/2020,Broome,5,4,10.0,15.0,0.0
624,4/6/2020,Cattaraugus,0,0,1.0,3.0,0.0
625,4/6/2020,Cayuga,1,1,3.0,2.0,0.0
626,4/6/2020,Chautauqua,1,1,1.0,3.0,0.0
627,4/6/2020,Chemung,0,0,2.0,5.0,3.0
628,4/6/2020,Chenango,0,0,5.0,2.0,0.0
629,4/6/2020,Clinton,0,0,1.0,10.0,0.0
630,4/6/2020,Columbia,3,4,2.0,8.0,2.0
631,4/6/2020,Cortland,0,1,3.0,0.0,0.0
632,4/6/2020,Delaware,0,1,7.0,2.0,0.0
633,4/6/2020,Dutchess,15,15,60.0,72.0,2.0
634,4/6/2020,Erie,36,34,112.0,200.0,28.0
635,4/6/2020,Essex,0,0,0.0,0.0,0.0
636,4/6/2020,Franklin,0,0,0.0,0.0,0.0
637,4/6/2020,Fulton,0,1,2.0,2.0,0.0
638,4/6/2020,Genesee,0,1,10.0,0.0,0.0
639,4/6/2020,Greene,0,0,0.0,~,~
640,4/6/2020,Hamilton,0,0,0.0,~,~
641,4/6/2020,Herkimer,1,3,2.0,0.0,0.0
642,4/6/2020,Jefferson,0,0,6.0,1.0,0.0
643,4/6/2020,Kings,"1,153","1,252",1177.0,2569.0,118.0
644,4/6/2020,Lewis,0,2,0.0,1.0,0.0
645,4/6/2020,Livingston,0,0,1.0,1.0,0.0
646,4/6/2020,Madison,1,2,6.0,3.0,0.0
647,4/6/2020,New York,750,513,572.0,3883.0,321.0
648,4/6/2020,Monroe,26,25,22.0,117.0,11.0
649,4/6/2020,Montgomery,1,1,3.0,9.0,0.0
650,4/6/2020,Nassau,620,500,994.0,2369.0,114.0
651,4/6/2020,Niagara,0,1,6.0,11.0,0.0
652,4/6/2020,Oneida,2,1,18.0,14.0,0.0
653,4/6/2020,Onondaga,7,5,64.0,41.0,3.0
654,4/6/2020,Ontario,0,0,1.0,4.0,2.0
655,4/6/2020,Orange,57,53,202.0,203.0,13.0
656,4/6/2020,Orleans,0,0,2.0,0.0,0.0
657,4/6/2020,Oswego,0,1,2.0,0.0,0.0
658,4/6/2020,Otsego,2,2,0.0,17.0,0.0
659,4/6/2020,Putnam,13,16,21.0,22.0,3.0
660,4/6/2020,Queens,"1,093","1,284",1707.0,2442.0,116.0
661,4/6/2020,Rensselaer,0,1,5.0,15.0,2.0
662,4/6/2020,Richmond,197,196,218.0,494.0,49.0
663,4/6/2020,Rockland,90,99,287.0,248.0,22.0
664,4/6/2020,Saratoga,1,5,2.0,16.0,0.0
665,4/6/2020,Schenectady,8,5,7.0,27.0,3.0
666,4/6/2020,Schoharie,0,0,1.0,0.0,0.0
667,4/6/2020,Schuyler,0,0,0.0,0.0,0.0
668,4/6/2020,Seneca,0,0,1.0,~,~
670,4/6/2020,Steuben,1,1,0.0,6.0,1.0
671,4/6/2020,Suffolk,266,263,1030.0,1517.0,94.0
672,4/6/2020,Sullivan,7,6,17.0,20.0,0.0
673,4/6/2020,Tioga,0,0,0.0,~,~
674,4/6/2020,Tompkins,0,0,3.0,3.0,1.0
675,4/6/2020,Ulster,2,5,26.0,16.0,1.0
676,4/6/2020,Warren,1,0,5.0,12.0,0.0
677,4/6/2020,Washington,0,1,0.0,~,~
678,4/6/2020,Wayne,0,0,1.0,1.0,0.0
679,4/6/2020,Westchester,304,283,510.0,1056.0,85.0
680,4/6/2020,Wyoming,0,1,0.0,2.0,0.0
681,4/6/2020,Yates,0,0,0.0,0.0,0.0
682,4/7/2020,Albany,10,6,9.0,109.0,3.0
683,4/7/2020,Allegany,0,1,4.0,2.0,0.0
684,4/7/2020,Bronx,934,989,1278.0,2038.0,102.0
685,4/7/2020,Broome,6,5,2.0,15.0,0.0
686,4/7/2020,Cattaraugus,0,0,2.0,3.0,0.0
687,4/7/2020,Cayuga,1,1,0.0,1.0,0.0
688,4/7/2020,Chautauqua,1,1,1.0,2.0,0.0
689,4/7/2020,Chemung,1,1,6.0,5.0,0.0
690,4/7/2020,Chenango,0,0,2.0,1.0,0.0
691,4/7/2020,Clinton,0,0,2.0,10.0,0.0
692,4/7/2020,Columbia,4,4,2.0,10.0,2.0
693,4/7/2020,Cortland,0,1,0.0,0.0,0.0
694,4/7/2020,Delaware,0,1,1.0,1.0,0.0
695,4/7/2020,Dutchess,17,16,146.0,97.0,38.0
696,4/7/2020,Erie,39,37,70.0,218.0,15.0
697,4/7/2020,Essex,0,0,0.0,0.0,0.0
698,4/7/2020,Franklin,0,0,0.0,0.0,0.0
699,4/7/2020,Fulton,0,1,1.0,2.0,0.0
700,4/7/2020,Genesee,0,1,14.0,0.0,0.0
701,4/7/2020,Greene,0,0,1.0,~,~
702,4/7/2020,Hamilton,0,0,0.0,~,~
703,4/7/2020,Herkimer,1,3,2.0,0.0,0.0
704,4/7/2020,Jefferson,0,0,1.0,1.0,0.0
705,4/7/2020,Kings,"1,313","1,427",1203.0,2637.0,178.0
706,4/7/2020,Lewis,0,2,0.0,1.0,0.0
707,4/7/2020,Livingston,1,1,2.0,2.0,0.0
708,4/7/2020,Madison,1,2,2.0,3.0,0.0
709,4/7/2020,New York,872,604,492.0,4076.0,469.0
710,4/7/2020,Monroe,27,26,55.0,120.0,11.0
711,4/7/2020,Montgomery,1,1,0.0,7.0,0.0
712,4/7/2020,Nassau,713,578,1938.0,2353.0,127.0
713,4/7/2020,Niagara,0,1,8.0,9.0,0.0
714,4/7/2020,Oneida,2,1,7.0,19.0,5.0
715,4/7/2020,Onondaga,9,6,12.0,43.0,5.0
716,4/7/2020,Ontario,0,0,6.0,4.0,2.0
717,4/7/2020,Orange,72,67,266.0,207.0,8.0
718,4/7/2020,Orleans,0,0,1.0,0.0,0.0
719,4/7/2020,Oswego,0,2,2.0,1.0,1.0
720,4/7/2020,Otsego,2,2,4.0,16.0,0.0
721,4/7/2020,Putnam,16,21,37.0,22.0,0.0
722,4/7/2020,Queens,"1,239","1,462",1408.0,2451.0,139.0
723,4/7/2020,Rensselaer,1,3,8.0,17.0,2.0
724,4/7/2020,Richmond,214,214,546.0,539.0,55.0
725,4/7/2020,Rockland,104,113,423.0,243.0,21.0
726,4/7/2020,Saratoga,1,5,7.0,15.0,1.0
727,4/7/2020,Schenectady,9,6,4.0,27.0,4.0
728,4/7/2020,Schoharie,0,0,0.0,0.0,0.0
729,4/7/2020,Schuyler,0,0,0.0,0.0,0.0
730,4/7/2020,Seneca,0,0,2.0,~,~
732,4/7/2020,Steuben,3,3,7.0,5.0,1.0
733,4/7/2020,Suffolk,337,332,1327.0,1585.0,131.0
734,4/7/2020,Sullivan,7,6,9.0,19.0,0.0
735,4/7/2020,Tioga,0,0,4.0,~,~
736,4/7/2020,Tompkins,0,0,2.0,3.0,0.0
737,4/7/2020,Ulster,2,6,24.0,16.0,1.0
738,4/7/2020,Warren,1,0,2.0,8.0,0.0
739,4/7/2020,Washington,0,1,1.0,~,~
740,4/7/2020,Wayne,0,0,4.0,1.0,0.0
741,4/7/2020,Westchester,347,319,1083.0,1107.0,83.0
742,4/7/2020,Wyoming,0,1,4.0,0.0,0.0
743,4/7/2020,Yates,0,0,0.0,0.0,0.0
744,4/8/2020,Albany,12,7,37.0,114.0,11.0
745,4/8/2020,Allegany,0,1,1.0,2.0,0.0
746,4/8/2020,Bronx,"1,046","1,108",1166.0,2168.0,170.0
747,4/8/2020,Broome,6,6,17.0,12.0,0.0
748,4/8/2020,Cattaraugus,0,0,2.0,3.0,0.0
749,4/8/2020,Cayuga,1,1,2.0,1.0,0.0
750,4/8/2020,Chautauqua,1,1,1.0,1.0,0.0
751,4/8/2020,Chemung,2,1,4.0,3.0,0.0
752,4/8/2020,Chenango,0,0,2.0,1.0,0.0
753,4/8/2020,Clinton,0,0,1.0,11.0,0.0
754,4/8/2020,Columbia,4,4,7.0,12.0,0.0
755,4/8/2020,Cortland,0,1,0.0,1.0,1.0
756,4/8/2020,Delaware,0,1,0.0,1.0,0.0
757,4/8/2020,Dutchess,21,19,98.0,97.0,16.0
758,4/8/2020,Erie,46,43,157.0,213.0,8.0
759,4/8/2020,Essex,0,0,1.0,0.0,0.0
760,4/8/2020,Franklin,0,0,1.0,0.0,0.0
761,4/8/2020,Fulton,0,1,1.0,1.0,0.0
762,4/8/2020,Genesee,0,1,9.0,2.0,2.0
763,4/8/2020,Greene,0,0,3.0,~,~
764,4/8/2020,Hamilton,0,0,1.0,~,~
765,4/8/2020,Herkimer,1,3,3.0,0.0,0.0
766,4/8/2020,Jefferson,0,0,2.0,1.0,0.0
767,4/8/2020,Kings,"1,473","1,599",1312.0,2585.0,125.0
768,4/8/2020,Lewis,0,3,0.0,1.0,0.0
769,4/8/2020,Livingston,1,1,1.0,1.0,0.0
770,4/8/2020,Madison,1,2,1.0,3.0,0.0
771,4/8/2020,New York,985,674,602.0,4171.0,344.0
772,4/8/2020,Monroe,31,29,47.0,112.0,7.0
773,4/8/2020,Montgomery,1,1,10.0,7.0,0.0
774,4/8/2020,Nassau,778,633,1592.0,2425.0,153.0
775,4/8/2020,Niagara,0,2,12.0,12.0,0.0
776,4/8/2020,Oneida,2,1,33.0,19.0,0.0
777,4/8/2020,Onondaga,10,7,11.0,46.0,2.0
778,4/8/2020,Ontario,0,0,4.0,5.0,2.0
779,4/8/2020,Orange,79,76,225.0,208.0,10.0
780,4/8/2020,Orleans,0,0,6.0,0.0,0.0
781,4/8/2020,Oswego,0,2,3.0,1.0,0.0
782,4/8/2020,Otsego,2,2,1.0,16.0,0.0
783,4/8/2020,Putnam,16,21,35.0,26.0,1.0
784,4/8/2020,Queens,"1,400","1,650",1504.0,2378.0,132.0
785,4/8/2020,Rensselaer,3,4,4.0,14.0,2.0
786,4/8/2020,Richmond,246,249,641.0,534.0,57.0
787,4/8/2020,Rockland,117,126,252.0,232.0,19.0
788,4/8/2020,Saratoga,1,5,10.0,13.0,0.0
789,4/8/2020,Schenectady,9,7,18.0,34.0,3.0
790,4/8/2020,Schoharie,0,0,0.0,0.0,0.0
791,4/8/2020,Schuyler,0,0,0.0,0.0,0.0
792,4/8/2020,Seneca,0,0,3.0,~,~
794,4/8/2020,Steuben,3,5,7.0,5.0,1.0
795,4/8/2020,Suffolk,369,362,1569.0,1595.0,112.0
796,4/8/2020,Sullivan,7,6,15.0,18.0,0.0
797,4/8/2020,Tioga,0,0,5.0,~,~
798,4/8/2020,Tompkins,0,0,6.0,5.0,2.0
799,4/8/2020,Ulster,2,8,38.0,15.0,0.0
800,4/8/2020,Warren,1,0,7.0,8.0,0.0
801,4/8/2020,Washington,0,1,5.0,~,~
802,4/8/2020,Wayne,0,0,0.0,1.0,0.0
803,4/8/2020,Westchester,389,359,1117.0,1139.0,63.0
804,4/8/2020,Wyoming,0,1,2.0,0.0,0.0
805,4/8/2020,Yates,0,0,0.0,0.0,0.0
806,4/9/2020,Albany,14,8,47.0,121.0,2.0
807,4/9/2020,Allegany,0,1,4.0,2.0,0.0
808,4/9/2020,Bronx,"1,148","1,216",1368.0,2223.0,143.0
809,4/9/2020,Broome,6,6,7.0,12.0,0.0
810,4/9/2020,Cattaraugus,0,0,1.0,2.0,0.0
811,4/9/2020,Cayuga,1,2,11.0,1.0,0.0
812,4/9/2020,Chautauqua,1,1,2.0,0.0,0.0
813,4/9/2020,Chemung,2,1,0.0,4.0,0.0
814,4/9/2020,Chenango,0,0,5.0,1.0,0.0
815,4/9/2020,Clinton,0,0,3.0,11.0,0.0
816,4/9/2020,Columbia,4,4,4.0,10.0,0.0
817,4/9/2020,Cortland,0,1,1.0,2.0,1.0
818,4/9/2020,Delaware,0,1,2.0,1.0,0.0
819,4/9/2020,Dutchess,25,22,105.0,106.0,17.0
820,4/9/2020,Erie,58,54,47.0,221.0,12.0
821,4/9/2020,Essex,0,0,2.0,0.0,0.0
822,4/9/2020,Franklin,0,0,0.0,1.0,1.0
823,4/9/2020,Fulton,0,2,3.0,1.0,0.0
824,4/9/2020,Genesee,0,1,9.0,2.0,0.0
825,4/9/2020,Greene,0,0,6.0,~,~
826,4/9/2020,Hamilton,0,0,0.0,~,~
827,4/9/2020,Herkimer,1,3,4.0,0.0,0.0
828,4/9/2020,Jefferson,0,0,1.0,1.0,0.0
829,4/9/2020,Kings,"1,640","1,781",1321.0,2571.0,132.0
830,4/9/2020,Lewis,0,3,0.0,1.0,0.0
831,4/9/2020,Livingston,1,1,3.0,1.0,0.0
832,4/9/2020,Madison,1,2,8.0,4.0,0.0
833,4/9/2020,New York,"1,073",731,616.0,4265.0,337.0
834,4/9/2020,Monroe,35,33,44.0,118.0,9.0
835,4/9/2020,Montgomery,1,2,1.0,7.0,0.0
836,4/9/2020,Nassau,890,723,1372.0,2430.0,159.0
837,4/9/2020,Niagara,1,4,10.0,10.0,1.0
838,4/9/2020,Oneida,2,1,14.0,23.0,0.0
839,4/9/2020,Onondaga,11,7,11.0,52.0,3.0
840,4/9/2020,Ontario,0,0,8.0,7.0,2.0
841,4/9/2020,Orange,91,88,442.0,225.0,10.0
842,4/9/2020,Orleans,0,0,2.0,0.0,0.0
843,4/9/2020,Oswego,0,2,0.0,1.0,0.0
844,4/9/2020,Otsego,2,2,2.0,15.0,0.0
845,4/9/2020,Putnam,18,22,49.0,30.0,2.0
846,4/9/2020,Queens,"1,532","1,819",1551.0,2400.0,168.0
847,4/9/2020,Rensselaer,4,5,12.0,14.0,2.0
848,4/9/2020,Richmond,270,273,500.0,503.0,56.0
849,4/9/2020,Rockland,135,146,457.0,232.0,21.0
850,4/9/2020,Saratoga,1,5,10.0,13.0,1.0
851,4/9/2020,Schenectady,9,7,24.0,38.0,1.0
852,4/9/2020,Schoharie,0,0,0.0,0.0,0.0
853,4/9/2020,Schuyler,0,0,1.0,0.0,0.0
854,4/9/2020,Seneca,0,0,0.0,~,~
856,4/9/2020,Steuben,3,5,28.0,4.0,1.0
857,4/9/2020,Suffolk,425,414,1279.0,1642.0,101.0
858,4/9/2020,Sullivan,7,6,24.0,18.0,0.0
859,4/9/2020,Tioga,0,0,1.0,~,~
860,4/9/2020,Tompkins,0,0,0.0,5.0,0.0
861,4/9/2020,Ulster,2,9,70.0,18.0,0.0
862,4/9/2020,Warren,1,0,3.0,6.0,0.0
863,4/9/2020,Washington,0,1,1.0,~,~
864,4/9/2020,Wayne,0,0,2.0,1.0,0.0
865,4/9/2020,Westchester,428,389,1073.0,1186.0,101.0
866,4/9/2020,Wyoming,0,1,1.0,1.0,0.0
867,4/9/2020,Yates,0,0,1.0,1.0,0.0
868,4/10/2020,Albany,16,9,20.0,127.0,4.0
869,4/10/2020,Allegany,0,1,0.0,2.0,0.0
870,4/10/2020,Bronx,"1,242","1,323",1317.0,2068.0,149.0
871,4/10/2020,Broome,6,6,5.0,15.0,0.0
872,4/10/2020,Cattaraugus,0,0,1.0,2.0,0.0
873,4/10/2020,Cayuga,1,2,1.0,1.0,0.0
874,4/10/2020,Chautauqua,1,1,1.0,0.0,0.0
875,4/10/2020,Chemung,2,1,1.0,4.0,0.0
876,4/10/2020,Chenango,0,0,1.0,1.0,0.0
877,4/10/2020,Clinton,0,0,0.0,13.0,0.0
878,4/10/2020,Columbia,6,6,3.0,10.0,0.0
879,4/10/2020,Cortland,0,1,0.0,1.0,0.0
880,4/10/2020,Delaware,0,1,0.0,1.0,0.0
881,4/10/2020,Dutchess,27,23,146.0,102.0,9.0
882,4/10/2020,Erie,62,57,63.0,223.0,10.0
883,4/10/2020,Essex,0,0,2.0,0.0,0.0
884,4/10/2020,Franklin,0,0,0.0,2.0,0.0
885,4/10/2020,Fulton,0,2,3.0,2.0,0.0
886,4/10/2020,Genesee,0,1,2.0,2.0,0.0
887,4/10/2020,Greene,0,0,3.0,~,~
888,4/10/2020,Hamilton,0,0,0.0,~,~
889,4/10/2020,Herkimer,1,3,1.0,0.0,0.0
890,4/10/2020,Jefferson,0,0,1.0,1.0,0.0
891,4/10/2020,Kings,"1,843","1,997",1528.0,2594.0,148.0
892,4/10/2020,Lewis,0,3,0.0,0.0,0.0
893,4/10/2020,Livingston,1,1,1.0,1.0,0.0
894,4/10/2020,Madison,1,2,0.0,4.0,0.0
895,4/10/2020,New York,"1,172",799,715.0,4457.0,345.0
896,4/10/2020,Monroe,42,39,25.0,120.0,10.0
897,4/10/2020,Montgomery,1,2,0.0,5.0,0.0
898,4/10/2020,Nassau,965,792,1072.0,2450.0,132.0
899,4/10/2020,Niagara,2,6,11.0,12.0,1.0
900,4/10/2020,Oneida,2,1,9.0,23.0,1.0
901,4/10/2020,Onondaga,12,8,11.0,56.0,2.0
902,4/10/2020,Ontario,0,0,5.0,8.0,2.0
903,4/10/2020,Orange,99,96,315.0,220.0,10.0
904,4/10/2020,Orleans,0,0,0.0,0.0,0.0
905,4/10/2020,Oswego,0,2,1.0,3.0,2.0
906,4/10/2020,Otsego,2,2,2.0,15.0,0.0
907,4/10/2020,Putnam,20,26,7.0,34.0,0.0
908,4/10/2020,Queens,"1,655","1,956",1988.0,2392.0,138.0
909,4/10/2020,Rensselaer,4,5,5.0,13.0,2.0
910,4/10/2020,Richmond,289,292,376.0,495.0,41.0
911,4/10/2020,Rockland,153,165,355.0,241.0,25.0
912,4/10/2020,Saratoga,1,5,5.0,12.0,1.0
913,4/10/2020,Schenectady,10,7,3.0,36.0,1.0
914,4/10/2020,Schoharie,0,0,0.0,0.0,0.0
915,4/10/2020,Schuyler,0,0,0.0,0.0,0.0
916,4/10/2020,Seneca,0,1,1.0,~,~
918,4/10/2020,Steuben,3,5,2.0,4.0,1.0
919,4/10/2020,Suffolk,469,458,1191.0,1658.0,131.0
920,4/10/2020,Sullivan,7,6,22.0,16.0,0.0
921,4/10/2020,Tioga,0,0,1.0,~,~
922,4/10/2020,Tompkins,1,0,3.0,5.0,1.0
923,4/10/2020,Ulster,2,10,59.0,16.0,1.0
924,4/10/2020,Warren,1,0,1.0,7.0,0.0
925,4/10/2020,Washington,0,1,5.0,~,~
926,4/10/2020,Wayne,0,0,1.0,1.0,0.0
927,4/10/2020,Westchester,505,461,652.0,1172.0,90.0
928,4/10/2020,Wyoming,0,1,1.0,1.0,0.0
929,4/10/2020,Yates,0,0,0.0,1.0,0.0
930,4/11/2020,Albany,16,9,32.0,112.0,1.0
931,4/11/2020,Allegany,0,1,0.0,2.0,0.0
932,4/11/2020,Bronx,"1,335","1,425",964.0,2085.0,71.0
933,4/11/2020,Broome,6,6,9.0,15.0,0.0
934,4/11/2020,Cattaraugus,0,0,9.0,3.0,0.0
935,4/11/2020,Cayuga,1,2,1.0,0.0,0.0
936,4/11/2020,Chautauqua,1,1,1.0,0.0,0.0
937,4/11/2020,Chemung,2,1,0.0,5.0,1.0
938,4/11/2020,Chenango,0,0,2.0,1.0,0.0
939,4/11/2020,Clinton,2,2,0.0,11.0,0.0
940,4/11/2020,Columbia,8,7,2.0,10.0,0.0
